index,Breteau,Aeg_aed_index,Res_index,Contain_index,Larvae_index,number,travel,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,UVB,WIND_SPE
2009-7,1.5636363636333332,0.002,1.4303030303,1.376104507516667,10.427272727266665,0.0,0.0,48593.82,2169.67,1415.84,344.225,11562.44,46131.28,57693.54,65684.8,191122.0,120226.0,0.0,146227.98,15606.9,2513.913,223.7,3544.25
2009-8,2.0,0.0,1.6666666666666667,1.7211589580000002,27.0,1.0,0.0,53736.25,2147.198,1183.96,313.054,11698.04,45305.98,57003.96,54985.3,183238.0,99932.0,21.0,149742.88,16083.3,2460.236,245.19998,4306.0
2009-9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53032.4,2140.586,999.37,315.941,14754.16,39118.82,53873.26,51774.6,155643.0,85366.0,0.0,150880.22,15935.5,2456.502,307.9,4049.46
2010-1,2.6673796791999997,0.0078431372,2.2752228164000003,2.3918528539999997,28.842067736,3.0,0.0,41411.832,3071.726,1410.41,579.518,23117.34,56230.43,79347.51,39640.4,198733.0,119623.0,11.200001,152393.45,17481.8,3651.26,138.8,4191.25
2010-10,1.96535969475,0.0149033475,1.477264456625,1.762642192375,9.514727321875,2.0,0.0,56469.26,3149.339,1367.27,545.358,11147.65,54448.09,65595.4,62988.5,190893.0,109982.0,19.4,131954.92,18254.5,3694.721,200.4,4367.79
2010-11,2.1035766646538465,0.012156862769230769,1.9527471020384617,1.751765954423077,23.094901326846152,1.0,0.0,31579.709,3108.5679,1212.91,464.568,10582.59,45780.57,56363.54,56158.4,221842.0,100879.0,0.0,149343.33,13694.0,3573.182,207.8,3983.79
2010-12,2.2617085544705877,0.005937846294117647,1.9949672008627448,1.9864198481764714,26.332631513333332,0.0,0.0,57003.11,3083.575,987.68,405.19,10882.1,41654.92,52537.25,54986.8,335036.0,98022.0,6.2,141676.28,14873.7,3488.7458,209.4,4222.03
2010-13,2.9540929518000003,0.0249572562,2.3983952552399996,2.5908377141600005,29.942895161200003,1.0,0.0,56446.56,3206.6,1151.43,469.471,9180.7705,48460.96,57641.89,73995.4,202175.0,102698.0,4.4,137451.2,16089.8,3676.071,233.9,3730.55
2010-15,3.1491887200999997,0.012745098,2.8521396035,2.8513541306,25.904727737500004,1.0,0.0,55682.62,3123.856,1063.65,442.295,12045.56,46795.38,58841.09,60176.3,168123.0,90054.0,157.4,144345.16,15915.5,3566.169,259.5,4299.0
2010-17,4.505279034538461,0.00455505276923077,3.3100127623846154,4.45787878,51.16510035838461,3.0,1.0,58258.55,3200.5261,1205.81,459.492,8048.75,46371.51,54419.99,79129.7,189236.0,93447.0,1905.4,151464.89,13918.9,3659.976,216.5,3648.17
2010-19,5.665995680466666,0.054662637133333324,4.539366305,5.794049710866665,71.18393111933331,1.0,0.0,61460.91,3115.446,951.48,359.475,7399.68,38211.53,45611.41,78497.3,156562.0,83260.0,0.0,141004.84,16807.1,3474.899,328.0,4346.5
2010-2,7.575757576666667,0.0,5.090909091,4.846494501666666,54.666666666666664,3.0,0.0,49747.61,2914.521,1399.78,586.954,19063.89,57049.11,76113.06,54120.4,204671.0,116594.0,0.0,125184.35,17172.5,3501.416,157.3,3551.0999
2010-20,2.8746131893333335,0.057692307666666665,2.698556851333333,4.1907848539999994,52.82101734666666,0.0,0.0,60058.49,2902.593,613.01,230.746,9444.51,25817.32,35261.43,41327.4,90017.0,49080.0,5729.0,149933.44,12293.3,3133.31,328.4,3926.1
2010-21,10.282051283333333,0.064102564,7.076923077333333,8.265717034666666,244.30769229999999,1.0,0.0,57860.41,2924.716,800.99,271.194,6888.09,28090.55,34978.58,68846.7,79080.0,43720.0,13690.8,160783.31,13363.6,3195.919,240.8,4065.79
2010-22,9.852361062576922,0.06713713892307693,7.44744169830769,9.733642731423078,118.15460030092308,3.0,0.0,38654.71,3206.935,968.6,410.796,9014.88,40668.55,49682.992,73347.0,139443.0,76398.0,2419.2,158277.98,15423.8,3617.764,234.5,3632.76
2010-23,10.097279534388887,0.058096006000000006,7.979807178416667,8.946396024999999,162.6118304783333,0.0,0.0,53810.82,3089.549,806.13,307.033,8541.39,29013.39,37554.46,59720.5,92302.0,54007.0,14341.6,163502.19,10192.0,3396.596,228.6,3251.39
2010-24,12.736775685652175,0.028959275999999996,9.875662365565216,12.179463856347827,168.75327490173913,2.0,0.0,57913.86,2952.63,602.61,272.379,14689.64,19459.47,34149.03,27047.6,59400.0,32578.0,2575.4,156959.31,9135.7,3224.957,387.0,3134.88
2010-25,10.913488472071426,0.05589851321428572,8.38073690992857,10.534508413857141,157.88149105285714,2.0,0.0,59327.6,2768.658,616.35,319.289,14423.311,22793.7,37216.92,26497.9,59602.0,32017.0,6401.0,159099.0,11243.1,3089.8071,303.1,3663.45
2010-26,10.1972850674,0.0,8.6283559586,10.1152458528,99.49019607800001,2.0,0.0,59159.65,2926.272,485.68,218.545,9771.51,18034.82,27806.541,34678.7,59059.0,33150.0,215.0,152865.62,10021.3,3144.822,386.8,4008.14
2010-27,8.831474771111111,0.012120141000000001,7.336736469333333,9.177207547333333,77.02786204777777,3.0,0.0,57357.73,2771.712,390.74,161.577,8065.93,15347.41,23411.75,33527.3,58863.0,30300.0,11.6,148379.88,7404.6,2933.254,397.2,3888.0
2010-28,5.706773153333335,0.013181104666666669,4.448472353571428,5.344395323571429,74.57091562428572,2.0,0.0,56511.97,2985.47,658.52,365.336,9802.35,29192.64,38998.36,55603.5,81761.0,43055.0,3522.2,146321.75,14151.2,3350.888,340.69998,4099.4
2010-29,7.297493436749998,0.009277149250000002,5.0095328995749995,6.825686930874999,90.236895444325,2.0,0.0,54846.61,3023.042,726.29,392.642,9149.21,30168.541,39321.84,50235.0,81513.0,45618.0,7971.4,154453.94,11330.1,3415.831,279.0,3390.25
2010-3,2.427056357166667,0.03830188683333333,2.1819583178333333,2.315787016333333,44.93044764516667,1.0,0.0,45908.63,2935.08,1427.88,637.456,16885.08,58508.4,75393.52,54937.2,212095.0,127641.0,0.2,132257.67,16354.5,3572.541,176.4,3171.53
2010-30,7.9757305050526295,0.009731152894736842,6.209300844368421,6.728331356894736,95.66439658784212,1.0,0.0,56501.29,3009.113,800.96,424.41,18655.53,26417.0,45072.6,22250.4,54494.0,29723.0,24682.6,167769.75,9955.2,3433.458,199.6,3411.93
2010-31,8.584174173666666,0.03911130711111111,7.498713574888888,7.793976650111111,100.95737598344445,4.0,0.0,55791.32,2948.464,711.91,358.399,8201.21,26000.67,34202.14,53792.1,84706.0,52116.0,612.8,151198.22,10375.0,3306.823,307.1,3347.0999
2010-32,5.186840120625,0.0125,4.69645550525,4.72970180725,52.411199095,3.0,0.0,58247.63,2898.432,533.23,270.259,10330.1,20970.01,31299.84,33241.0,58392.0,31141.0,10320.0,157868.86,10572.6,3168.687,331.0,3645.8699
2010-33,6.30769230725,0.04346153825,5.346153846,6.1782884075,119.326923085,2.0,0.0,42358.63,3092.045,818.33,388.015,8978.96,30651.6,39630.67,58125.1,95851.0,58396.0,1074.6,155499.6,11296.1,3480.075,244.90001,3116.79
2010-34,11.363160217,0.047529056400000005,9.2274169638,9.521706405600002,136.77150208400002,9.0,0.0,55294.09,3071.9429,725.17,364.078,8183.16,28743.15,36926.22,53869.6,81813.0,47365.0,5440.2,163299.69,10901.2,3436.0151,249.7,3555.01
2010-35,11.263726865444445,0.02154969966666667,7.462395556777778,7.987891714222223,119.2697349288889,19.0,0.0,57437.95,3005.222,703.2,313.056,8818.99,25991.28,34810.06,51603.3,66261.0,32990.0,15429.0,166501.61,12996.0,3318.248,208.7,4840.52
2010-36,13.845320220846155,0.03867235923076924,9.516133286846154,10.397792005076925,135.31831702,36.0,0.0,55091.67,2941.267,694.07,332.619,10931.56,24752.67,35683.87,39238.6,70282.0,37371.0,9943.0,159812.45,13423.4,3273.887,227.7,5053.95
2010-37,14.148304090076921,0.03767284776923077,9.33274334353846,11.147735981692307,191.82073735523076,97.0,0.0,46474.0,2991.036,787.42,361.916,8029.64,28898.97,36929.14,62534.5,97138.0,57570.0,51602.4,158967.55,9907.1,3352.918,216.0,5303.39
2010-38,13.812293818416668,0.02218039116666667,9.006278814,12.472361808166667,175.87525595833327,52.0,0.0,47339.55,3013.553,857.49,391.258,9858.07,29334.39,39192.47,66592.7,103044.0,65837.0,5399.4,157169.95,14600.6,3404.816,246.09999,3532.65
2010-39,13.16678679918182,0.02819524031818182,8.752905551863636,13.516158077500002,173.90106648363638,71.0,0.0,45509.61,3158.317,831.8,310.9,5806.87,27335.18,33142.1,83955.7,129229.0,80195.0,128.40001,155844.6,9752.0,3469.208,238.0,3152.09
2010-4,2.4615384615,0.034038461500000006,2.4615384615,2.52525252525,20.01923077,1.0,0.0,47779.6,3070.707,1531.89,600.99,14932.41,53385.832,68318.04,56678.4,227044.0,136637.0,3.2,148244.1,17483.7,3671.664,177.1,3554.12
2010-40,11.327667960450002,0.024488489349999996,8.059058172250001,13.27805820715,127.47472658375,46.0,0.0,47940.04,3265.5571,1155.7,481.04498,8007.26,39290.78,47297.56,84320.4,154166.0,96711.0,6480.6,154173.38,13633.2,3746.559,182.9,3066.03
2010-41,9.7920825525625,0.00818694325,6.5599393465,12.324738893062499,109.68303591187498,51.0,0.0,45281.25,3212.626,1040.06,446.141,7737.86,38632.71,46368.78,80539.1,144043.0,87741.0,122.0,152546.78,12974.7,3658.765,209.5,3446.49
2010-42,10.138522600999998,0.022898183687499997,6.9332639603125,12.2794201888125,125.36236961687501,62.0,0.0,47111.95,3122.044,1019.95,439.643,10202.18,39397.8,49600.15,65690.2,148371.0,80935.0,4593.4,161499.27,14635.6,3561.634,152.2,4793.16
2010-43,4.923164019111112,0.046851181444444445,3.431673301222222,6.950692153777777,53.35820551,35.0,0.0,41613.18,3169.607,998.34,459.094,10221.5,46913.49,57134.6,60433.1,168811.0,86026.0,5.2000003,137503.48,15718.5,3628.68,178.7,4449.93
2010-44,5.052161686218748,0.010272562968750001,3.9033124212500003,6.76754211134375,63.448286123156244,43.0,0.0,43436.84,3203.596,1124.52,541.866,10652.35,51424.39,62076.73,59097.2,187820.0,109111.0,22.2,148299.02,15158.4,3745.438,177.5,3820.8599
2010-45,3.8462814191052628,0.006288204473684211,3.3386562158947366,5.453425458947367,42.30352674668421,40.0,1.0,39688.58,3201.735,1343.24,618.29297,12962.79,55718.58,68681.42,56539.2,221568.0,134452.0,829.0,148967.38,15204.7,3820.012,115.6,2889.39
2010-46,9.356938054647058,0.018794253294117647,7.174842660470588,11.452387869529415,150.11825427647062,28.0,0.0,40273.47,3214.892,1209.22,563.295,13557.39,52130.47,65687.49,56636.6,188827.0,107275.0,3.6,160799.06,16293.8,3778.1719,149.8,3738.02
2010-47,6.248500864363636,0.013999075454545455,5.292924345909091,7.85725841981818,76.12383297,34.0,0.0,25848.05,3171.715,1174.2,523.572,12975.81,52655.45,65618.74,65497.8,198713.0,106215.0,2.4,140611.11,15853.6,3695.348,170.3,3850.93
2010-48,4.643693327583334,0.00972003525,3.9393708781666668,6.735121241416667,57.45942464275,20.0,0.0,16869.64,3318.181,1400.32,624.092,12765.58,59258.47,72023.88,63244.3,230526.0,137088.0,3.4,151212.05,17200.0,3942.237,167.8,3422.38
2010-49,5.188494702071429,0.026773863357142855,3.931346923214286,6.350905107928571,72.88053823435715,30.0,0.0,45713.32,3200.616,1348.51,577.16,11251.66,59014.25,70265.914,62606.2,239429.0,134513.0,0.0,122043.37,16530.1,3777.781,143.7,3830.66
2010-50,3.860169483769231,0.007405731538461538,3.256100626230769,5.70703891946154,47.73313262807692,8.0,0.0,33937.2,3204.803,1334.78,593.583,18316.35,58354.22,76670.51,41923.5,165316.0,92403.0,711.6,142021.23,18051.1,3798.374,151.3,4300.2
2010-51,7.903756449636362,0.041328671272727276,4.880953671727273,8.288214062272727,134.93688740636364,9.0,0.0,48173.832,3279.344,1443.4299,621.352,12712.02,60222.03,72934.414,62671.0,231050.0,137382.0,0.0,137695.88,16751.9,3900.6511,154.4,4135.65
2010-52,5.348004648666667,0.011012219333333335,3.5187767636666667,6.688340058666668,69.07224513833334,7.0,0.0,51794.77,2212.624,932.1,426.265,10164.71,43124.1,53288.66,48032.2,143570.0,81336.0,0.6,79231.87,13965.1,2638.876,122.1,2694.06
2010-6,2.5907652562187495,0.0026710463125,2.2011116036875,2.30703110078125,22.197600741656252,1.0,0.0,48978.79,3072.559,1347.37,542.475,22042.51,49490.41,71533.21,38644.1,147078.0,91169.0,9.0,153198.56,15631.4,3614.957,203.1,3317.0
2010-7,0.0,0.20754717,0.0,0.0,0.0,0.0,0.0,51836.77,3163.455,1186.37,413.26,16587.96,45569.7,62158.28,33896.4,103587.0,66709.0,599.4,163533.3,11528.1,3576.721,129.2,4303.84
2010-8,2.336785736763636,0.008443246181818184,2.089381524654545,1.955719974309091,16.49017606630909,0.0,0.0,50308.15,2956.827,1297.82,503.839,16933.26,42391.95,59325.21,46745.8,135854.0,82378.0,2.4,149108.38,12801.7,3460.66,215.4,3657.75
2010-9,2.870832324175675,0.01777156667567567,2.4763326422162155,2.3600329845135137,33.548722207986486,1.0,0.0,56166.99,2975.843,977.81,374.259,10533.66,35704.32,46237.96,53959.6,140234.0,79636.0,0.6,149675.28,14201.7,3350.057,263.0,3543.81
2011-1,1.1108777716511626,0.0004239837674418605,0.9019539312093022,1.6807496699767441,10.515484918674417,5.0,0.0,41511.0,3242.4,1345.21,578.16,20848.9,59143.6,79988.8,28867.299,185699.0,113140.0,21.4,144412.0,17091.3,3818.2,143.8,4592.3
2011-10,0.5378582202153847,0.003384615384615385,0.5070889894461539,2.433967576123077,5.526093514307692,0.0,0.0,57682.0,3206.7,1386.25,505.27,7699.2,52400.8,60121.0,76733.0,258512.0,169806.0,12.8,138266.0,16649.9,3710.4,213.3,3792.6
2011-11,1.1818181818181819,0.00030303030303030303,1.0606060606060606,1.5723803227272728,17.21212121212121,1.0,1.0,31644.6,3270.2,1204.25,469.91,8346.6,46275.7,54606.2,70277.2,216829.0,130667.0,0.2,137588.0,14555.1,3736.0999,242.6,4113.1
2011-12,0.8741830065416667,0.0008251633958333334,0.8325163398750001,1.5800979756666667,10.824346405208333,2.0,0.0,51532.0,3233.5,1065.28,423.58,9467.1,49001.8,58465.6,55814.6,193820.0,107502.0,22.0,137238.0,15929.3,3654.5,245.29999,4545.1
2011-13,0.9442724458157895,0.002600619184210526,0.891640866868421,1.7709873330789474,12.938080494736841,0.0,0.0,54223.0,3263.6,1075.63,458.21,8855.1,48225.6,57085.4,79207.1,190102.0,116459.0,488.0,134242.0,13484.1,3722.1,256.1,3527.1
2011-14,0.630546955631579,0.0031578947368421056,0.5779153766842106,0.9660236874473686,6.154798761605263,1.0,0.0,55615.0,3256.5,1023.44,345.79,5810.6,39556.8,45357.2,86189.9,180825.0,110810.0,0.0,138031.0,12772.0,3600.4,296.6,3817.8
2011-15,0.5626926355869566,0.003862876260869565,0.4757361138478261,0.9422685226304348,6.719653747826087,1.0,0.0,60157.0,3167.6,968.24,316.08,6252.7,34460.1,40717.2,75984.1,184475.0,107478.0,1471.6,142872.0,13036.4,3482.9,282.8,3895.9
2011-16,0.6938775510204082,0.0016326530612244899,0.5986394557959184,1.0881960211632653,10.965986394632653,2.0,0.0,62060.0,3173.9,977.8,285.15,4805.8,34259.6,39054.8,113955.6,186420.0,97592.0,469.4,136373.0,12029.8,3460.1,289.0,3931.9
2011-17,5.435934144580645,0.0007721615483870967,5.371418015548387,1.257847970032258,92.02942942258065,0.0,0.0,58253.0,3202.5,977.54,358.98,8251.9,33578.9,41830.7,71601.0,169360.0,100858.0,29.8,146987.0,12330.1,3565.3,312.0,3597.2
2011-18,0.9320261438,0.0006666666666666666,0.6653594771333334,1.2475085728,6.843137255,2.0,0.0,57434.0,3121.5,836.75,341.88,9001.2,33295.7,42276.2,55664.9,120116.0,70823.0,0.0,142999.0,12569.3,3456.0999,427.5,3856.7
2011-19,7.679987691295454,0.09227272727272727,3.1033998955227275,3.4993573683863635,88.86342398877274,2.0,1.0,59294.0,2829.6,664.3,228.73,6761.6,25872.9,32623.3,54601.5,97369.0,58939.0,186.0,150352.0,9880.5,3056.6,391.6,4016.5
2011-2,1.011058079607143,0.0,0.5348676033928572,2.187342896107143,11.620484378928571,1.0,0.0,44053.0,3233.0,1281.5599,580.66,27899.5,52519.1,80404.4,26630.8,152196.0,92384.0,635.8,155481.0,14618.8,3813.8,149.7,4865.2
2011-20,2.5244755244727273,0.0,2.5244755244727273,1.0050718264545455,23.31188811181818,3.0,0.0,54624.0,3113.7,972.6,443.44998,10705.7,37302.8,47978.6,41763.5,88011.0,51970.0,6836.4,164707.0,12391.1,3553.9,193.7,3309.3
2011-21,1.9143686502051283,0.002564102564102564,1.273343009179487,2.066474060179487,13.788582486666668,1.0,0.0,57829.0,3149.1,969.47,417.58,9092.4,35570.3,44661.8,78809.9,129147.0,71043.0,1195.0,157501.0,12386.7,3565.5999,301.5,3842.4
2011-22,2.310498183027027,0.007910607162162162,2.0029048754324323,2.6169620562972975,33.293672669702694,5.0,0.0,35343.0,3049.2,845.38,325.13,7628.8,31736.0,39324.7,64012.1,109275.0,66692.0,1443.4,156713.0,12995.4,3369.1,345.8,3645.4
2011-23,6.548117407944444,0.030378357944444448,4.841577576777777,3.1630091706666668,43.07415782,3.0,0.0,58515.0,2788.7,517.65,226.62,10997.0,17757.6,28746.9,29220.3,68706.0,31242.0,87.0,143321.0,12859.8,3017.1,515.2,5252.9
2011-24,3.5938582906451613,0.007030360516129033,3.017008195645161,4.918757194032259,25.43632316429032,1.0,0.0,59884.0,2859.0,484.91,239.54,9883.2,18948.8,28843.0,34922.6,65052.0,31886.0,0.0,140062.0,12750.3,3095.4,487.0,5076.9
2011-25,3.6092320340185187,0.009577818314814815,3.294417219203704,4.396442791314814,24.11981843490741,2.0,1.0,59719.0,2994.1,697.26,288.79,7295.6,25851.5,33151.1,58760.8,95900.0,52366.0,3410.0,158628.0,10478.8,3277.0,276.0,3972.3
2011-26,5.1924937672,0.009473481839999999,4.44005334812,5.9846229830799995,40.613628966040004,1.0,0.0,60823.0,2934.2,592.56,286.55,11201.6,21629.3,32823.8,35641.6,62229.0,33183.0,8222.6,163154.0,12146.4,3221.0999,366.1,4141.0
2011-27,9.086178875615385,0.015998903057692308,8.628136917576922,5.619440120134617,70.20987737636538,3.0,0.0,58546.0,2798.6,462.66998,199.76,8487.0,18769.2,27234.6,42593.2,62336.0,34994.0,1101.6,149384.0,10101.7,2996.3,441.9,4016.5
2011-28,5.5431749620833335,0.009967948708333334,4.5624057315,5.964125741208332,46.53921568541667,2.0,0.0,55336.0,2787.9,677.82,311.18,10309.3,23711.5,34021.1,36198.0,55925.0,28616.0,12357.2,171640.0,12076.9,3090.4,320.1,4716.7
2011-29,23.36969508764706,0.03515837105882354,7.489604589911765,6.6109687972058815,129.2493715435588,2.0,0.0,58084.0,2811.4001,635.81,264.53,9764.3,20106.2,29827.7,35097.4,74599.0,37402.0,3847.2,169391.0,7991.7,3070.7,358.30002,3936.1
2011-3,0.5747126436896552,0.0006896551724137932,0.5747126436896552,1.1351753706206895,4.597701149413793,2.0,0.0,41583.0,3256.8,1266.33,572.04,21314.9,55142.4,76460.0,32370.7,170819.0,101569.0,51.600002,151465.0,15941.3,3828.9,161.09999,4201.2
2011-30,5.969179544076923,0.02036227553846154,4.210165343307692,6.564062932,52.67870457311538,3.0,0.0,58247.0,3040.4,818.39,397.72,8963.0,29692.3,38656.3,57504.4,97387.0,56629.0,2643.6,156644.0,12051.0,3436.3,352.7,3412.5
2011-31,16.26769382105263,0.013052970973684208,9.03787171263158,10.559866271973686,172.34669052236842,2.0,0.0,56302.0,2790.8,526.65,196.45999,6008.5,19573.9,25577.9,61786.8,89557.0,55659.0,278.2,155475.0,9662.9,2987.0,360.5,4488.9
2011-32,5.894959320805555,0.022839952222222223,4.615546097527777,7.611345333027777,57.939682985055555,4.0,0.0,57188.0,2760.8,496.0,250.81,10245.0,17950.3,28186.6,28260.1,56128.0,28170.0,363.8,152137.0,14214.7,3009.3,467.4,4900.6
2011-33,4.6,0.018000000000000002,3.933333333333333,7.065929734399999,54.06666666666667,5.0,0.0,34267.0,2850.7,517.73,286.19,11056.8,20578.2,31636.0,36145.4,70034.0,39043.0,37.6,143448.0,13440.9,3140.2,407.7,4272.1
2011-34,14.479241710375,0.0025,5.479241710375,10.33665053475,131.3399866625,6.0,0.0,55188.0,3086.4,743.88,342.37,6387.3,28123.0,34496.7,60915.0,97296.0,61923.0,2455.6,156267.0,10853.0,3429.7,323.2,3572.5
2011-35,4.76750861075,0.01093283575,3.60017221575,4.234232700500001,49.394948335,5.0,0.0,54461.0,3019.5,804.41,307.38,6446.7,27419.9,33858.2,63215.4,107776.0,66561.0,11047.8,167313.0,11905.0,3329.0999,211.7,4432.5
2011-36,74.1853383904,0.7230974938000001,23.928841215200002,6.585782051300001,2098.7803142260004,12.0,0.0,52575.0,3152.4,885.69,282.01,4998.0,25665.3,30628.6,86064.6,148774.0,102221.0,1022.4,151608.0,10064.3,3433.4,284.1,3444.0999
2011-37,27.73251425677778,0.0027858137777777778,15.880662404555554,5.620470839777778,199.93285474555557,11.0,1.0,52209.0,2962.8,705.66,267.79,6530.2,24214.0,30732.701,61346.8,102758.0,60989.0,146.40001,152637.0,9638.9,3233.8,351.0,3452.7
2011-38,36.87095088816667,0.011666666666666665,11.204284221499998,8.111501206333335,386.9103099970834,18.0,0.0,53347.0,3143.4,1008.34,394.74,5326.8,32998.0,38307.4,92631.1,159447.0,92537.0,236.40001,150510.0,12262.9,3537.8,255.2,3351.0
2011-39,43.24655014368751,0.0756167555625,22.725040338499998,8.4906134949375,334.55439474249994,15.0,0.0,49785.0,3143.6,1035.23,473.36002,7911.9,35400.9,43324.4,60161.3,139880.0,78560.0,1009.2,164218.0,10705.6,3615.8,226.4,2938.9
2011-4,1.5136831185000001,0.004444444444444444,1.1803497851666667,2.3925085662222223,19.957708716888888,0.0,0.0,42916.0,3226.0,1282.86,502.09,16116.8,51166.0,67278.3,38666.8,176174.0,105565.0,0.2,149575.0,14658.1,3724.8,187.8,4901.1
2011-40,100.452704107375,0.3987820331875,67.4548618916875,10.869744706312499,1975.9667018783123,29.0,0.0,51494.0,3234.5,1085.38,462.2,7306.3,37198.4,44524.0,77361.0,147583.0,84653.0,294.0,158407.0,14315.101,3696.8,262.4,3041.7
2011-41,56.763240617,0.1357219712857143,12.835114425333334,6.028284499809523,421.64827832333333,31.0,1.0,47102.0,3272.5,1134.79,478.37,8141.1,37698.7,45838.6,60046.1,148436.0,87110.0,2654.8,169404.0,11865.4,3748.9,189.7,2821.0
2011-42,32.81840284645001,0.3405605016,15.526696998400002,10.627013754649997,355.147963445,39.0,0.0,43898.0,3242.0,1059.8099,415.13,6788.2,38224.5,44953.5,96231.8,188322.0,104758.0,0.0,147415.0,13633.7,3654.4,200.40001,3096.0
2011-43,7.352557504874999,0.135300004625,6.126491715958333,8.761080622541666,68.83820367750002,43.0,0.0,41505.0,3072.5,997.57,394.85,7265.7,40128.8,47356.1,81816.3,170284.0,94732.0,0.4,147957.0,13648.6,3468.3,201.4,3324.7
2011-44,6.897858002347827,0.08454560500000001,5.851315194782609,8.582880384782607,116.25101947313044,61.0,1.0,37161.0,3210.9,971.64,443.6,6869.6,39955.2,46794.0,69915.2,161583.0,86960.0,0.4,155490.0,11466.4,3651.4,205.90001,3196.2
2011-45,7.456159887884616,0.019921097423076923,5.202141384769231,8.020998811923077,76.56504861307693,87.0,0.0,40051.0,3262.0,1320.24,595.09,18191.0,46916.3,65110.5,29859.1,113448.0,72175.0,7960.6,172240.0,13116.101,3854.0999,120.799995,3148.6
2011-46,9.662098749133333,0.021980556599999996,7.3500424611333335,12.936608965833333,101.63023100800001,82.0,0.0,37318.0,3300.4,1394.8099,572.57,16136.0,45058.5,61161.6,38926.3,157387.0,86620.0,626.0,166120.0,13913.3,3872.0,175.3,2984.5
2011-47,6.29703493723077,0.24694899880769233,5.0390742538076925,8.846911068461539,54.33497886115385,71.0,2.0,42294.0,3326.0,1267.11,533.14,10959.8,48208.3,59182.6,54522.4,179943.0,95679.0,15.4,150107.0,12784.6,3859.2,136.9,2876.7
2011-48,7.817877405896551,0.016539770344827585,5.927692889965516,10.632391981344826,69.03659052417241,72.0,0.0,40043.0,3267.6,1201.84,539.89,12768.1,48529.3,61283.4,50086.7,186284.0,100408.0,349.0,153569.0,12092.7,3804.8,144.6,3863.9
2011-49,6.107115029160001,0.006094710079999999,4.32949637048,8.932737467679999,47.00028977248,48.0,0.0,36293.0,3193.0,1254.96,502.43,13591.5,48954.9,62505.7,32181.2,152276.0,88396.0,52.0,160735.0,11982.1,3697.0999,149.1,4225.6
2011-50,7.3312459937777765,0.01614117537037037,4.94900357774074,8.829959577444447,50.31777082074074,33.0,0.0,41773.0,3242.4,1376.1901,589.25,20946.7,55138.5,76088.2,30985.1,180456.0,109756.0,2227.2,160132.0,13494.1,3831.3,138.70001,3562.0
2011-51,28.321280026999997,0.08846153846153845,12.176483647,8.064945775115385,267.52203025880766,24.0,0.0,42122.0,3198.0,1229.69,504.89,15490.8,54281.3,69762.5,35958.9,175930.0,106868.0,134.2,144132.0,13643.7,3701.8,148.8,4122.7
2011-52,15.961292715117645,0.0066881547058823525,14.990529767941176,7.434947667882351,156.12123794511766,15.0,0.0,35319.0,3647.8,1486.48,658.2,21668.3,66552.2,88171.0,48481.3,224122.0,128395.0,8.6,160965.0,17882.3,4304.9,159.1,4035.0
2011-6,0.4754856614375,0.0,0.43019580631250004,0.8074044011875001,2.2685013876875,4.0,0.0,50759.0,3269.7,1360.79,505.47,11048.1,49171.9,60215.2,64590.3,234200.0,143472.0,7.6,135041.0,14128.2,3772.4,203.7,4214.7
2011-7,0.41397699664285714,0.0005357142857142857,0.2773801165,0.8053718282678571,3.054430989892857,0.0,0.0,49277.0,3285.1,1421.17,562.85,18346.2,53088.5,71421.9,43557.9,191928.0,132141.0,145.8,155178.0,14760.899,3849.2,213.3,4469.0
2011-8,0.7391304347826086,0.004347826086956522,0.6086956521739131,1.2197075477608694,11.26086956521739,0.0,0.0,52835.0,3348.6,1439.0599,548.54,12167.4,53213.4,65376.2,66944.7,243999.0,154354.0,0.2,148845.0,15618.0,3897.9,247.4,3505.2
2011-9,0.6981411950212767,0.0,0.6130348120425532,1.2307277573829787,7.8929217077872345,1.0,0.0,54758.0,3390.2,1424.49,516.86,12095.2,53679.5,65772.7,70987.2,251906.0,152922.0,1.8000001,140194.0,18033.1,3907.4,252.8,4116.2
2012-1,8.48536575817143,0.0367955182,4.529840151685714,3.207134402971428,52.981903650257145,5.0,0.0,44885.0,3600.4,1517.5,602.98,26280.5,59154.8,85441.0,32468.3,191751.0,123539.0,5.0,173955.0,14856.6,4203.9,185.5,4715.4
2012-10,0.6798008111379311,0.0,0.6798008111379311,1.971747091862069,0.0,2.0,2.0,56568.0,3253.6,1279.01,477.07,12704.7,47700.5,60399.0,49517.0,177405.0,100258.0,122.8,144943.0,13028.5,3730.2,303.19998,4510.4
2012-11,0.38370703415151514,0.0,0.3636388021818182,1.2006345653636366,0.0,1.0,0.0,40316.0,3237.9,1181.51,515.67,13432.1,46417.4,59830.9,47610.0,173368.0,100127.0,485.0,155626.0,11690.3,3754.8,297.1,4114.0
2012-12,1.3569486759240506,0.014683544303797468,1.2556828531392403,2.338945528329114,15.10105868892405,2.0,0.0,54389.0,3203.7,1220.6,446.8,9592.2,45882.1,55484.2,62859.3,200776.0,87824.0,0.2,140663.0,11996.3,3649.7,263.7,4272.0
